date,BAJAJ-AUTO,BEL,BHARTIARTL,M&M,TRENT
2024-02-14 05:30:00,0.6113586301069458,0.30459770114942475,0.2059332108505345,0.0778262000780523,0.9042300033995456
2024-02-15 05:30:00,0.6192825603763594,0.3358477011494245,0.21117475413379405,0.14807467152334963,0.9196007964644768
2024-02-16 05:30:00,0.6595500802360208,0.3527298850574705,0.21041824273208642,0.19393131260569652,0.954543247049684
2024-02-19 05:30:00,0.6963589789592217,0.3559626436781602,0.23441046147195466,0.20238714713151928,0.965494633577779
2024-02-20 05:30:00,0.6535996571280462,0.3696120689655167,0.23630173997622372,0.20570443606088062,0.9551745908406608
2024-02-21 05:30:00,0.641050942399503,0.35560344827586143,0.2319247811520586,0.20960712891895272,0.8914817153125174
2024-02-22 05:30:00,0.6941163571848592,0.3990660919540223,0.22722360315573287,0.24258488356966157,0.9202564227089527
2024-02-23 05:30:00,0.6818566914850117,0.4748563218390798,0.2166324435318272,0.25533368023936354,0.8871351561361782
2024-02-26 05:30:00,0.6840594444278296,0.46731321839080375,0.19966497352210055,0.2552361129179117,0.8671264144529183
2024-02-27 05:30:00,0.6871492788725069,0.47521551724137834,0.21852372203609605,0.2687654481592281,0.912243213054249
2024-02-28 05:30:00,0.6323595371228632,0.47737068965517127,0.2198746352534311,0.23692597892545697,0.9060754698654774
2024-02-29 05:30:00,0.5766827138713608,0.473419540229884,0.21403869015454413,0.2569272798230764,0.88519255985625
2024-03-01 05:30:00,0.602736995285508,0.4770114942528727,0.21982059872473791,0.2833029790555468,0.8946384342674003
2024-03-02 05:30:00,0.6029861754826593,0.4852729885057463,0.22241435210202098,0.27494471185117586,0.8986936040017501
2024-03-04 05:30:00,0.6360773056643612,0.5057471264367808,0.22500810547930405,0.24954468583322353,0.9036472245155669
2024-03-05 05:30:00,0.6648725692471738,0.5140086206896544,0.26326596779422906,0.26138285416937546,0.8708659122917797
2024-03-06 05:30:00,0.7155159525162182,0.5118534482758612,0.29006808602615375,0.2818069467932858,0.8804331989704257
